ExpressionStatement-3-0-0-4,"UPD ExpressionStatement@@MethodInvocation:LOG.info(""Region "" + regionInfo.getRegionNameAsString() + "" moved to ""+ rme.getHostname()+ "":""+ rme.getPort()+ "" according to ""+ source.getHostnamePort()) @TO@ MethodInvocation:LOG.trace(""Region "" + regionInfo.getRegionNameAsString() + "" moved to ""+ rme.getHostname()+ "":""+ rme.getPort()+ "" according to ""+ source.getHostnamePort()) @AT@ 74961 @LENGTH@ 170
---UPD MethodInvocation@@LOG.info(""Region "" + regionInfo.getRegionNameAsString() + "" moved to ""+ rme.getHostname()+ "":""+ rme.getPort()+ "" according to ""+ source.getHostnamePort()) @TO@ LOG.trace(""Region "" + regionInfo.getRegionNameAsString() + "" moved to ""+ rme.getHostname()+ "":""+ rme.getPort()+ "" according to ""+ source.getHostnamePort()) @AT@ 74961 @LENGTH@ 169
------UPD SimpleName@@MethodName:info:[""Region "" + regionInfo.getRegionNameAsString() + "" moved to ""+ rme.getHostname()+ "":""+ rme.getPort()+ "" according to ""+ source.getHostnamePort()] @TO@ MethodName:trace:[""Region "" + regionInfo.getRegionNameAsString() + "" moved to ""+ rme.getHostname()+ "":""+ rme.getPort()+ "" according to ""+ source.getHostnamePort()] @AT@ 74965 @LENGTH@ 165

"
TypeDeclaration-2-1-0-2,"UPD TypeDeclaration@@[@SuppressWarnings(""rawtypes""), private, final]ByIdsSpecification, [Specification<T>] @TO@ [@SuppressWarnings(""rawtypes""), private, static, final]ByIdsSpecification, [Specification<T>] @AT@ 16489 @LENGTH@ 603
---INS Modifier@@static @TO@ TypeDeclaration@@[@SuppressWarnings(""rawtypes""), private, final]ByIdsSpecification, [Specification<T>] @AT@ 16721 @LENGTH@ 6

"
ExpressionStatement-3-0-0-5,"UPD ExpressionStatement@@MethodInvocation:bodyBuilder.indent() @TO@ MethodInvocation:converterBodyBuilder.indent() @AT@ 41924 @LENGTH@ 21
---UPD MethodInvocation@@bodyBuilder.indent() @TO@ converterBodyBuilder.indent() @AT@ 41924 @LENGTH@ 20
------UPD SimpleName@@Name:bodyBuilder @TO@ Name:converterBodyBuilder @AT@ 41924 @LENGTH@ 11

"
IfStatement-6-1-0-1,"DEL IfStatement@@InfixExpression:socketFactory != null @AT@ 5718 @LENGTH@ 63
---DEL InfixExpression@@socketFactory != null @AT@ 5722 @LENGTH@ 21
------DEL SimpleName@@socketFactory @AT@ 5722 @LENGTH@ 13
------DEL Operator@@!= @AT@ 5735 @LENGTH@ 2
------DEL NullLiteral@@null @AT@ 5739 @LENGTH@ 4
---DEL ExpressionStatement@@MethodInvocation:ThreadLocalSSLSocketFactory.unset() @AT@ 5745 @LENGTH@ 36

"
ThrowStatement-3-1-0-0,"UPD ThrowStatement@@ClassInstanceCreation:new RuntimeException(e) @TO@ ClassInstanceCreation:new TException(e) @AT@ 243139 @LENGTH@ 30
---UPD ClassInstanceCreation@@RuntimeException[e] @TO@ TException[e] @AT@ 243145 @LENGTH@ 23
------UPD SimpleType@@RuntimeException @TO@ TException @AT@ 243149 @LENGTH@ 16

"
ExpressionStatement-2-0-3-1,"INS ExpressionStatement@@MethodInvocation:unsetSocketFactory(previous) @TO@ Block@@FinallyBody @AT@ 3939 @LENGTH@ 29
---MOV MethodInvocation@@ThreadLocalSSLSocketFactory.unset() @TO@ ExpressionStatement@@MethodInvocation:unsetSocketFactory(previous) @AT@ 4004 @LENGTH@ 35

"
SwitchCase-3-0-0-0,"UPD SwitchCase@@StringLiteral:""urn:elytron:1.0"" @TO@ SimpleName:NS_ELYTRON_1_0 @AT@ 7454 @LENGTH@ 23
---INS SimpleName@@NS_ELYTRON_1_0 @TO@ SwitchCase@@StringLiteral:""urn:elytron:1.0"" @AT@ 7459 @LENGTH@ 14
---DEL StringLiteral@@""urn:elytron:1.0"" @AT@ 7459 @LENGTH@ 17

"
FieldDeclaration-2-0-0-4,"UPD FieldDeclaration@@private, int, [heartbeaterThreadPoolSize=0] @TO@ private, static, int, [heartbeaterThreadPoolSize=0] @AT@ 4370 @LENGTH@ 42
---INS Modifier@@static @TO@ FieldDeclaration@@private, int, [heartbeaterThreadPoolSize=0] @AT@ 4378 @LENGTH@ 6

"
VariableDeclarationStatement-5-3-0-4,"INS VariableDeclarationStatement@@ClassLoader previous=setSocketFactory(); @TO@ MethodDeclaration@@public, SearchResult, MethodName:next, NamingException,  @AT@ 4419 @LENGTH@ 42
---INS SimpleType@@ClassLoader @TO@ VariableDeclarationStatement@@ClassLoader previous=setSocketFactory(); @AT@ 4419 @LENGTH@ 11
---INS VariableDeclarationFragment@@previous=setSocketFactory() @TO@ VariableDeclarationStatement@@ClassLoader previous=setSocketFactory(); @AT@ 4431 @LENGTH@ 29
------INS SimpleName@@previous @TO@ VariableDeclarationFragment@@previous=setSocketFactory() @AT@ 4431 @LENGTH@ 8
------INS MethodInvocation@@MethodName:setSocketFactory:[] @TO@ VariableDeclarationFragment@@previous=setSocketFactory() @AT@ 4442 @LENGTH@ 18

"
VariableDeclarationStatement-5-3-0-2,"INS VariableDeclarationStatement@@XMLOutputFactory factory=getOutputFactory(); @TO@ MethodDeclaration@@public, XMLEventWriter, MethodName:createXMLEventWriter, Writer writer, XMLStreamException,  @AT@ 3275 @LENGTH@ 46
---INS SimpleType@@XMLOutputFactory @TO@ VariableDeclarationStatement@@XMLOutputFactory factory=getOutputFactory(); @AT@ 3275 @LENGTH@ 16
---INS VariableDeclarationFragment@@factory=getOutputFactory() @TO@ VariableDeclarationStatement@@XMLOutputFactory factory=getOutputFactory(); @AT@ 3292 @LENGTH@ 28
------INS SimpleName@@factory @TO@ VariableDeclarationFragment@@factory=getOutputFactory() @AT@ 3292 @LENGTH@ 7
------INS MethodInvocation@@MethodName:getOutputFactory:[] @TO@ VariableDeclarationFragment@@factory=getOutputFactory() @AT@ 3302 @LENGTH@ 18

"
IfStatement-7-0-0-1,"INS IfStatement@@InfixExpression:a == null @TO@ MethodDeclaration@@public, ShortWritable, MethodName:evaluate, ShortWritable a,  @AT@ 1843 @LENGTH@ 43
---INS InfixExpression@@a == null @TO@ IfStatement@@InfixExpression:a == null @AT@ 1848 @LENGTH@ 9
------INS SimpleName@@a @TO@ InfixExpression@@a == null @AT@ 1848 @LENGTH@ 1
------INS Operator@@== @TO@ InfixExpression@@a == null @AT@ 1849 @LENGTH@ 2
------INS NullLiteral@@null @TO@ InfixExpression@@a == null @AT@ 1853 @LENGTH@ 4
---INS ReturnStatement@@NullLiteral:null @TO@ IfStatement@@InfixExpression:a == null @AT@ 1868 @LENGTH@ 12
------INS NullLiteral@@null @TO@ ReturnStatement@@NullLiteral:null @AT@ 1875 @LENGTH@ 4

"
ReturnStatement-9-0-0-0,"UPD ReturnStatement@@MethodInvocation:logger.isEnabled(Level.INFO,null,null) @TO@ MethodInvocation:this.logger.isEnabled(Level.INFO) @AT@ 7343 @LENGTH@ 48
---UPD MethodInvocation@@logger.isEnabled(Level.INFO,null,null) @TO@ this.logger.isEnabled(Level.INFO) @AT@ 7350 @LENGTH@ 40
------INS FieldAccess@@this.logger @TO@ MethodInvocation@@logger.isEnabled(Level.INFO,null,null) @AT@ 7329 @LENGTH@ 11
---------INS ThisExpression@@this @TO@ FieldAccess@@this.logger @AT@ 7329 @LENGTH@ 4
---------INS SimpleName@@logger @TO@ FieldAccess@@this.logger @AT@ 7334 @LENGTH@ 6
------DEL SimpleName@@Name:logger @AT@ 7350 @LENGTH@ 6
------UPD SimpleName@@MethodName:isEnabled:[Level.INFO, null, null] @TO@ MethodName:isEnabled:[Level.INFO] @AT@ 7357 @LENGTH@ 33
---------DEL NullLiteral@@null @AT@ 7379 @LENGTH@ 4
---------DEL NullLiteral@@null @AT@ 7385 @LENGTH@ 4

"
TryStatement-21-0-0-0,"INS TryStatement@@try:[] @TO@ MethodDeclaration@@public, R, R, S, MethodName:min, final byte[] tableName, final ColumnInterpreter<R,S> ci, final Scan scan, Throwable,  @AT@ 6040 @LENGTH@ 458
---MOV ExpressionStatement@@MethodInvocation:table.coprocessorExec(AggregateProtocol.class,scan.getStartRow(),scan.getStopRow(),new Batch.Call<AggregateProtocol,R>(){
  @Override public R call(  AggregateProtocol instance) throws IOException {
    return instance.getMin(ci,scan);
  }
}
,minCallBack) @TO@ TryStatement@@try:[] @AT@ 5921 @LENGTH@ 292
---INS ExpressionStatement@@Assignment:table=new HTable(conf,tableName) @TO@ TryStatement@@try:[] @AT@ 6052 @LENGTH@ 36
------INS Assignment@@table=new HTable(conf,tableName) @TO@ ExpressionStatement@@Assignment:table=new HTable(conf,tableName) @AT@ 6052 @LENGTH@ 35
---------INS SimpleName@@table @TO@ Assignment@@table=new HTable(conf,tableName) @AT@ 6052 @LENGTH@ 5
---------INS Operator@@= @TO@ Assignment@@table=new HTable(conf,tableName) @AT@ 6057 @LENGTH@ 1
---------INS ClassInstanceCreation@@HTable[conf, tableName] @TO@ Assignment@@table=new HTable(conf,tableName) @AT@ 6060 @LENGTH@ 27
------------MOV New@@new @TO@ ClassInstanceCreation@@HTable[conf, tableName] @AT@ 5839 @LENGTH@ 3
------------MOV SimpleType@@HTable @TO@ ClassInstanceCreation@@HTable[conf, tableName] @AT@ 5843 @LENGTH@ 6
------------MOV SimpleName@@conf @TO@ ClassInstanceCreation@@HTable[conf, tableName] @AT@ 5850 @LENGTH@ 4
------------MOV SimpleName@@tableName @TO@ ClassInstanceCreation@@HTable[conf, tableName] @AT@ 5856 @LENGTH@ 9
---INS Block@@FinallyBody @TO@ TryStatement@@try:[] @AT@ 6433 @LENGTH@ 65
------INS IfStatement@@InfixExpression:table != null @TO@ Block@@FinallyBody @AT@ 6441 @LENGTH@ 51
---------INS InfixExpression@@table != null @TO@ IfStatement@@InfixExpression:table != null @AT@ 6445 @LENGTH@ 13
------------INS SimpleName@@table @TO@ InfixExpression@@table != null @AT@ 6445 @LENGTH@ 5
------------INS Operator@@!= @TO@ InfixExpression@@table != null @AT@ 6450 @LENGTH@ 2
------------INS NullLiteral@@null @TO@ InfixExpression@@table != null @AT@ 6454 @LENGTH@ 4
---------INS ExpressionStatement@@MethodInvocation:table.close() @TO@ IfStatement@@InfixExpression:table != null @AT@ 6470 @LENGTH@ 14
------------INS MethodInvocation@@table.close() @TO@ ExpressionStatement@@MethodInvocation:table.close() @AT@ 6470 @LENGTH@ 13
---------------INS SimpleName@@Name:table @TO@ MethodInvocation@@table.close() @AT@ 6470 @LENGTH@ 5
---------------INS SimpleName@@MethodName:close:[] @TO@ MethodInvocation@@table.close() @AT@ 6476 @LENGTH@ 7

"
ExpressionStatement-3-0-0-20,"UPD ExpressionStatement@@MethodInvocation:connection.connect() @TO@ MethodInvocation:newConnection.connect() @AT@ 5704 @LENGTH@ 21
---UPD MethodInvocation@@connection.connect() @TO@ newConnection.connect() @AT@ 5704 @LENGTH@ 20
------UPD SimpleName@@Name:connection @TO@ Name:newConnection @AT@ 5704 @LENGTH@ 10

"
VariableDeclarationStatement-19-0-0-0,"UPD VariableDeclarationStatement@@final Route route=context.getRoute(routeId); @TO@ final Optional<RouteHolder> route=routes.stream().filter(r -> r.getId().equals(routeId)).findFirst(); @AT@ 6715 @LENGTH@ 46
---DEL SimpleType@@Route @AT@ 6721 @LENGTH@ 5
---UPD VariableDeclarationFragment@@route=context.getRoute(routeId) @TO@ route=routes.stream().filter(r -> r.getId().equals(routeId)).findFirst() @AT@ 6727 @LENGTH@ 33
------DEL MethodInvocation@@context.getRoute(routeId) @AT@ 6735 @LENGTH@ 25
------INS MethodInvocation@@routes.stream().filter(r -> r.getId().equals(routeId)).findFirst() @TO@ VariableDeclarationFragment@@route=context.getRoute(routeId) @AT@ 6957 @LENGTH@ 66
---------INS SimpleName@@Name:routes @TO@ MethodInvocation@@routes.stream().filter(r -> r.getId().equals(routeId)).findFirst() @AT@ 6957 @LENGTH@ 6
---------INS MethodInvocation@@MethodName:stream:[] @TO@ MethodInvocation@@routes.stream().filter(r -> r.getId().equals(routeId)).findFirst() @AT@ 6957 @LENGTH@ 15
---------INS MethodInvocation@@MethodName:filter:[r -> r.getId().equals(routeId)] @TO@ MethodInvocation@@routes.stream().filter(r -> r.getId().equals(routeId)).findFirst() @AT@ 6957 @LENGTH@ 54
------------INS LambdaExpression@@r -> r.getId().equals(routeId) @TO@ MethodInvocation@@MethodName:filter:[r -> r.getId().equals(routeId)] @AT@ 6980 @LENGTH@ 30
---------------INS VariableDeclarationFragment@@r @TO@ LambdaExpression@@r -> r.getId().equals(routeId) @AT@ 6980 @LENGTH@ 1
------------------INS SimpleName@@r @TO@ VariableDeclarationFragment@@r @AT@ 6980 @LENGTH@ 1
---------------INS MethodInvocation@@r.getId().equals(routeId) @TO@ LambdaExpression@@r -> r.getId().equals(routeId) @AT@ 6985 @LENGTH@ 25
------------------MOV SimpleName@@Name:context @TO@ MethodInvocation@@r.getId().equals(routeId) @AT@ 6735 @LENGTH@ 7
------------------MOV SimpleName@@MethodName:getRoute:[routeId] @TO@ MethodInvocation@@r.getId().equals(routeId) @AT@ 6743 @LENGTH@ 17
------------------INS MethodInvocation@@MethodName:getId:[] @TO@ MethodInvocation@@r.getId().equals(routeId) @AT@ 6985 @LENGTH@ 9
---------INS SimpleName@@MethodName:findFirst:[] @TO@ MethodInvocation@@routes.stream().filter(r -> r.getId().equals(routeId)).findFirst() @AT@ 7012 @LENGTH@ 11
---INS ParameterizedType@@Optional<RouteHolder> @TO@ VariableDeclarationStatement@@final Route route=context.getRoute(routeId); @AT@ 6927 @LENGTH@ 21
------INS SimpleType@@Optional @TO@ ParameterizedType@@Optional<RouteHolder> @AT@ 6927 @LENGTH@ 8
------INS SimpleType@@RouteHolder @TO@ ParameterizedType@@Optional<RouteHolder> @AT@ 6936 @LENGTH@ 11

"
ExpressionStatement-4-2-2-3,"UPD ExpressionStatement@@MethodInvocation:timingTrace(doTrace,qText,start,end) @TO@ MethodInvocation:timingTrace(doTrace,queryText,start,end) @AT@ 50454 @LENGTH@ 40
---UPD MethodInvocation@@timingTrace(doTrace,qText,start,end) @TO@ timingTrace(doTrace,queryText,start,end) @AT@ 50454 @LENGTH@ 39
------UPD SimpleName@@MethodName:timingTrace:[doTrace, qText, start, end] @TO@ MethodName:timingTrace:[doTrace, queryText, start, end] @AT@ 50454 @LENGTH@ 39
---------UPD SimpleName@@qText @TO@ queryText @AT@ 50475 @LENGTH@ 5

"
CatchClause-11-0-0-0,"INS CatchClause@@ForeignException e @TO@ TryStatement@@try:[] @AT@ 41131 @LENGTH@ 82
---INS SingleVariableDeclaration@@ForeignException e @TO@ CatchClause@@ForeignException e @AT@ 41138 @LENGTH@ 18
------INS SimpleType@@ForeignException @TO@ SingleVariableDeclaration@@ForeignException e @AT@ 41138 @LENGTH@ 16
------INS SimpleName@@e @TO@ SingleVariableDeclaration@@ForeignException e @AT@ 41155 @LENGTH@ 1
---INS ThrowStatement@@ClassInstanceCreation:new ServiceException(e.getCause()) @TO@ CatchClause@@ForeignException e @AT@ 41166 @LENGTH@ 41
------INS ClassInstanceCreation@@ServiceException[e.getCause()] @TO@ ThrowStatement@@ClassInstanceCreation:new ServiceException(e.getCause()) @AT@ 41172 @LENGTH@ 34
---------INS New@@new @TO@ ClassInstanceCreation@@ServiceException[e.getCause()] @AT@ 41172 @LENGTH@ 3
---------INS SimpleType@@ServiceException @TO@ ClassInstanceCreation@@ServiceException[e.getCause()] @AT@ 41176 @LENGTH@ 16
---------INS MethodInvocation@@e.getCause() @TO@ ClassInstanceCreation@@ServiceException[e.getCause()] @AT@ 41193 @LENGTH@ 12
------------INS SimpleName@@Name:e @TO@ MethodInvocation@@e.getCause() @AT@ 41193 @LENGTH@ 1
------------INS SimpleName@@MethodName:getCause:[] @TO@ MethodInvocation@@e.getCause() @AT@ 41195 @LENGTH@ 10

"
SynchronizedStatement-4-0-0-0,"DEL SynchronizedStatement@@FieldAccess:this.cachedRegionLocations @AT@ 58413 @LENGTH@ 130
---DEL FieldAccess@@this.cachedRegionLocations @AT@ 58426 @LENGTH@ 26
------DEL ThisExpression@@this @AT@ 58426 @LENGTH@ 4
------DEL SimpleName@@cachedRegionLocations @AT@ 58431 @LENGTH@ 21

"
MethodDeclaration-4-0-0-2,"UPD MethodDeclaration@@private, void, MethodName:initWsdlDefinitionHandlerAdapter,  @TO@ private, void, MethodName:initWsdlDefinitionHandlerAdapter, ApplicationContext context,  @AT@ 14891 @LENGTH@ 791
---INS SingleVariableDeclaration@@ApplicationContext context @TO@ MethodDeclaration@@private, void, MethodName:initWsdlDefinitionHandlerAdapter,  @AT@ 15092 @LENGTH@ 26
------INS SimpleType@@ApplicationContext @TO@ SingleVariableDeclaration@@ApplicationContext context @AT@ 15092 @LENGTH@ 18
------INS SimpleName@@context @TO@ SingleVariableDeclaration@@ApplicationContext context @AT@ 15111 @LENGTH@ 7

"
